season,episode,index,timestamp,text
10,1,322,"00:23:13,340 --> 00:23:19,734","He's very sorry about that, and wishesyou the best luck in all your endeavors."
10,1,323,"00:23:20,900 --> 00:23:24,210",I just can't believe this. Why?
10,1,324,"00:23:24,460 --> 00:23:26,371","- Well, I don't...- Why would he do this?"
10,1,325,"00:23:26,540 --> 00:23:29,179",- What's wrong with me?- There's nothing wrong with you.
10,1,326,"00:23:29,380 --> 00:23:31,336",What the hell am I supposed to do now?
10,1,327,"00:23:31,540 --> 00:23:34,612","Damn it, woman! Pull yourself together!"
10,1,328,"00:23:34,780 --> 00:23:37,738","Have some pride, for the love of God!"
10,1,329,"00:23:41,980 --> 00:23:44,938","Okay, not a fan of the tough love."
10,1,330,"00:23:45,140 --> 00:23:48,815",I just can't believe that Mikedidn't give me any warning.
10,1,331,"00:23:48,980 --> 00:23:53,815",He didn't know. He wasn't planning oncoming to Barbados and proposing to me.
10,1,332,"00:23:54,140 --> 00:23:59,134",He proposed to you?This is the worst birthday ever!
10,1,333,"00:24:02,860 --> 00:24:05,932","Look, Precious..."
10,1,334,"00:24:08,020 --> 00:24:11,729","Mike's not worth this.You're an attractive, intelligent woman..."
10,1,335,"00:24:11,900 --> 00:24:14,289","...and let's face it,Mike's kind of a wang."
10,1,336,"00:24:15,460 --> 00:24:18,338",He proposed to mewhile he was still seeing you.
10,1,337,"00:24:18,540 --> 00:24:21,134",He was gonna break up with youon your birthday?
10,1,338,"00:24:21,300 --> 00:24:25,896","I don't like to kiss and tell, buthe cheated on you a lot this weekend."
10,1,339,"00:24:26,100 --> 00:24:29,217","Oh, my God, you know, maybeyou're right. Maybe I don't need him."
10,1,340,"00:24:29,380 --> 00:24:32,258",I deserve to be treated with respect.
10,1,341,"00:24:32,860 --> 00:24:38,298","Screw you, Mike. You're a cowardand a bastard, and I hope you rot in hell!"
10,1,342,"00:24:43,340 --> 00:24:45,331",You're welcome.
10,1,343,"00:24:50,260 --> 00:24:54,139",Honey? You've been in therefor a long time. Is everything okay?
10,1,344,"00:24:54,300 --> 00:24:56,131",Not really.
10,1,345,"00:24:58,340 --> 00:25:00,251",I have a problem.
10,1,346,"00:25:00,860 --> 00:25:03,818",Really? What happened?
10,1,347,"00:25:04,020 --> 00:25:09,299","Well, I was dancing aroundand singing ""No Woman, No Cry""..."
10,1,348,"00:25:11,140 --> 00:25:13,256",...and I got stuck.
10,1,349,"00:25:13,820 --> 00:25:17,096","- You can't move at all?- Oh, I can move."
10,1,350,"00:25:22,940 --> 00:25:25,773","If I untangle you, will you pleaseget rid of the cornrows?"
10,1,351,"00:25:25,980 --> 00:25:27,857",I guess so.
10,1,352,"00:25:29,340 --> 00:25:33,891","- Some of these look a little frayed.- Yeah, I tried to gnaw myself free."
10,1,353,"00:25:37,620 --> 00:25:39,099",- Hey.- Hi.
10,1,354,"00:25:39,300 --> 00:25:42,656","- So? Did you tell Ross?- Well, I tried..."
10,1,355,"00:25:42,820 --> 00:25:45,857",...but then he hada shampoo-related emergency.
10,1,356,"00:25:46,540 --> 00:25:48,974","- So I guess now it's your turn again.- No, no, no, no."
10,1,357,"00:25:49,140 --> 00:25:52,496","I think it's better if you tell him.You know, it's easier for a woman."
10,1,358,"00:25:52,660 --> 00:25:55,618","That way, you know, if he gets mad,all you have to do is go:"
10,1,359,"00:25:55,780 --> 00:25:57,930","""I didn't mean it."
10,1,360,"00:25:59,260 --> 00:26:02,252","I'm so sorry."""
10,1,361,"00:26:04,740 --> 00:26:06,617","Yeah, because that's what we do."
10,1,362,"00:26:06,980 --> 00:26:11,815","All right, all right, okay. How about this?How about this? Tomorrow..."
10,1,363,"00:26:12,260 --> 00:26:15,616",Tomorrow we'll both goand we'll tell him together.
10,1,364,"00:26:15,780 --> 00:26:17,418","Okay, that sounds fair."
10,1,365,"00:26:17,620 --> 00:26:20,259","- That just means, once again, we can't...- I know."
10,1,366,"00:26:20,420 --> 00:26:24,129","That's okay. I mean, we cancontrol ourselves. We're not animals."
10,1,367,"00:26:24,340 --> 00:26:28,174","- No! Of course, we can wait.- Yeah."
10,1,368,"00:26:28,780 --> 00:26:31,055","All right, so I guessthat means good night then."
10,1,369,"00:26:31,220 --> 00:26:33,893",Yep. Good night.
10,1,370,"00:26:40,300 --> 00:26:42,211",Good night.
10,1,371,"00:26:43,540 --> 00:26:45,098",Good night.
10,1,372,"00:26:51,460 --> 00:26:54,133","- Seriously, good night.- Stop saying good night."
10,1,373,"00:27:13,220 --> 00:27:16,815",I'm so sorry.
10,1,374,"00:27:22,860 --> 00:27:24,896",Look what I found in the drawer.
10,1,375,"00:27:27,020 --> 00:27:29,818",And you said I'd never wear this.
10,1,376,"00:27:30,700 --> 00:27:34,136","Now that I untangled you, how aboutyou do a little something for me?"
10,1,377,"00:27:34,340 --> 00:27:37,969",- Sure. What did you have in mind?- I think you know.
10,1,378,"00:27:38,140 --> 00:27:43,089",- Really? I don't... I don't really feel like it.- This is what I want to do.
10,1,379,"00:27:44,060 --> 00:27:45,539",Okay.
10,1,380,"00:27:45,780 --> 00:27:48,931",I just don't get why you like it so much.
10,1,381,"00:27:49,100 --> 00:27:52,456",She's an FBI agent posingas a beauty contestant!
10,1,382,"00:27:54,940 --> 00:27:55,929",Subtitles bySDI Media Group
10,1,9999,"00:27:56,140 --> 00:27:57,129",[ENGLISH]
10,2,1,"00:00:0,500 --> 00:00:2,00","<font color=""#ffff00"" size=14>www.tvsubtitles.net</font>"
10,2,2,"00:00:13,420 --> 00:00:14,933","Okay, Ross."
10,2,3,"00:00:15,140 --> 00:00:18,610","I realize that you didn't expectto walk in and see that, but..."
10,2,4,"00:00:18,780 --> 00:00:22,170","- Let me explain, okay?- We weren't doing anything!"
10,2,5,"00:00:22,540 --> 00:00:24,849","Rach, he just saw us."
10,2,6,"00:00:28,100 --> 00:00:31,410","But what you saw,that is the extent of it, okay? One kiss."
10,2,7,"00:00:31,620 --> 00:00:35,090","- That's a lie! We also kissed in Barbados.- Dude, chill!"
10,2,8,"00:00:37,260 --> 00:00:39,216","Okay, we also kissed in Barbados..."
10,2,9,"00:00:39,380 --> 00:00:42,099",...but we didn't plan it.The only reason that that happened...
10,2,10,"00:00:42,260 --> 00:00:44,012",...was because I saw you kiss Charlie.
10,2,11,"00:00:44,220 --> 00:00:47,815","Yeah, you started it!I have got to chill."
10,2,12,"00:00:49,900 --> 00:00:54,416","Look, we probably should have talked toyou about this before it ever happened."
10,2,13,"00:00:54,580 --> 00:00:57,890","- But...- Oh, we feel so terrible about this, Ross."
10,2,14,"00:00:58,060 --> 00:01:01,177",Yeah. But it did happen.
10,2,15,"00:01:01,740 --> 00:01:03,059",So...
10,2,16,"00:01:07,420 --> 00:01:08,694",Ross?
10,2,17,"00:01:17,060 --> 00:01:18,334",Ross?
10,2,18,"00:01:21,660 --> 00:01:24,333",Can we just close the door?
10,2,19,"00:01:25,340 --> 00:01:27,376",The One Where Ross Is Fine
10,2,20,"00:02:00,660 --> 00:02:02,378","Ross, say something."
10,2,21,"00:02:02,540 --> 00:02:03,939",Anything.
10,2,22,"00:02:05,540 --> 00:02:07,417",So you two are...?
10,2,23,"00:02:08,420 --> 00:02:09,899",- Yeah.- Yeah.
10,2,24,"00:02:10,900 --> 00:02:12,936",And have you had...?
10,2,25,"00:02:13,140 --> 00:02:16,018","- No. No, no, no.- No. No."
10,2,26,"00:02:16,220 --> 00:02:18,415","But if I hadn't walked in here,would you...?"
10,2,27,"00:02:18,620 --> 00:02:20,451",Probably...No. No.
10,2,28,"00:02:22,860 --> 00:02:25,579","Ross, this is not how we wanted youto find out about this."
10,2,29,"00:02:25,780 --> 00:02:27,611",You have every rightto go nuts.
10,2,30,"00:02:27,820 --> 00:02:29,936",I'm not going nuts.Do you see me going nuts?
10,2,31,"00:02:30,140 --> 00:02:31,937","No, but you know what I mean."
10,2,32,"00:02:36,380 --> 00:02:38,689",If you two are happy...
10,2,33,"00:02:38,860 --> 00:02:41,932",...then I'm happy for you.
10,2,34,"00:02:42,740 --> 00:02:44,810",I'm fine.
10,2,35,"00:02:46,020 --> 00:02:48,136",- Really?- Absolutely.
10,2,36,"00:02:48,300 --> 00:02:50,575",I'm fine.
10,2,37,"00:02:50,900 --> 00:02:52,413",Totally fine.
10,2,38,"00:02:52,580 --> 00:02:55,890",I don't know why it's coming outall loud and squeaky...
10,2,39,"00:02:56,060 --> 00:02:58,938","...because, really, I'm fine."
10,2,40,"00:03:01,660 --> 00:03:07,178",I'm not saying I wasn't a little surprisedto see you guys kissing.
10,2,41,"00:03:07,380 --> 00:03:09,575","I mean, at first I was like:"
10,2,42,"00:03:12,140 --> 00:03:16,099",But now that I've had timeto absorb it...
10,2,43,"00:03:17,380 --> 00:03:18,893",Loving this.
10,2,44,"00:03:20,980 --> 00:03:23,938",- Ross...- It's all working out.
10,2,45,"00:03:24,540 --> 00:03:27,577",Me and Charlie.And you two.
10,2,46,"00:03:27,780 --> 00:03:30,738",- You know what we should do?- Calm ourselves?
10,2,47,"00:03:31,460 --> 00:03:32,734",No.
10,2,48,"00:03:33,260 --> 00:03:34,932",We should all have dinner.
10,2,49,"00:03:35,100 --> 00:03:38,012","Yes, we'll do it tomorrow night.I'll cook!"
10,2,50,"00:03:38,540 --> 00:03:40,849","Look, don't you thinkthat would be a little weird?"
10,2,51,"00:03:41,020 --> 00:03:42,851",Weird? What? What's weird?
10,2,52,"00:03:43,020 --> 00:03:46,171",The only thing weird would beif someone didn't like Mexican food...
10,2,53,"00:03:46,340 --> 00:03:48,296",...because I'm making fajitas!
10,2,54,"00:03:55,740 --> 00:03:57,617",I do like fajitas.
10,2,55,"00:03:59,820 --> 00:04:02,618","God, this adoption stuffis so overwhelming."
10,2,56,"00:04:02,780 --> 00:04:06,170","There's inter-country adoption,dependency adoption."
10,2,57,"00:04:06,340 --> 00:04:10,094","There's so many ways to go, and this is,like, the biggest decision of our lives."
10,2,58,"00:04:10,260 --> 00:04:11,818",There's a hair in my coffee.
10,2,59,"00:04:13,820 --> 00:04:15,173","Hey, guys."
10,2,60,"00:04:15,340 --> 00:04:18,377",Have you seen Frank Jr.?He's meeting me here with the triplets.
10,2,61,"00:04:18,540 --> 00:04:20,531","It's funny,every time you say ""triplets""..."
10,2,62,"00:04:20,700 --> 00:04:23,055","...I think of three hot,blond 19-year-olds."
10,2,63,"00:04:24,260 --> 00:04:25,534",That's sweet.
10,2,64,"00:04:25,740 --> 00:04:27,617",Drink your hair.
10,2,65,"00:04:28,380 --> 00:04:29,813","Hey, what's all this stuff?"
10,2,66,"00:04:30,020 --> 00:04:32,534",They're brochuresfrom different adoption agencies.
10,2,67,"00:04:32,740 --> 00:04:35,015","Babies! Oh, this one is so cute."
10,2,68,"00:04:35,180 --> 00:04:36,932",Get this one.
10,2,69,"00:04:37,700 --> 00:04:39,372",That's not really how it works.
10,2,70,"00:04:39,580 --> 00:04:42,219","- Oh, how does it work?- I don't know!"
10,2,71,"00:04:43,420 --> 00:04:46,253","If you're having a hard time,you should talk to my friends..."
10,2,72,"00:04:46,420 --> 00:04:49,457",...Bill and Colleen. They adopteda kid. I'm sure they'd help you.
10,2,73,"00:04:49,620 --> 00:04:51,212","Thanks, that would be great."
10,2,74,"00:04:51,380 --> 00:04:53,530","Hey, honey,wouldn't that be great?"
10,2,75,"00:04:57,180 --> 00:04:59,899","All right, all right.Remember what we talked about."
10,2,76,"00:05:00,060 --> 00:05:02,938","When we're in a public place,there are certain rules."
10,2,77,"00:05:03,700 --> 00:05:06,009",That's not what we talked about!
10,2,78,"00:05:06,300 --> 00:05:09,576","- Hi, Frank.- Hi."
10,2,79,"00:05:09,740 --> 00:05:11,537",- Good to see you.- Good to see you too.
10,2,80,"00:05:11,700 --> 00:05:14,055","- Hi, Frank.- Hi. Hey, how you doing?"
10,2,81,"00:05:14,260 --> 00:05:17,969","Oh, my goodness, they've all gottenso big. Which one is which again?"
10,2,82,"00:05:18,180 --> 00:05:20,978","Well, that's Frank Jr. Jr..."
10,2,83,"00:05:21,180 --> 00:05:24,138",...pulling the tampons outof the lady's purse.
10,2,84,"00:05:24,740 --> 00:05:28,255",And that's Chandlerclimbing on Chandler.
10,2,85,"00:05:29,780 --> 00:05:32,533",That's Leslie throwing bagels at him.
10,2,86,"00:05:33,020 --> 00:05:36,251","""Willing to adopt triplets?"" No."
10,2,87,"00:05:39,140 --> 00:05:42,769","Can I just say, I know we're doing thisfor Ross and that's cool."
10,2,88,"00:05:42,940 --> 00:05:46,410","But if it was up to me, this is not whatwe'd be doing on our first date."
10,2,89,"00:05:46,620 --> 00:05:48,656","Well, what would we be doing?"
10,2,90,"00:05:48,820 --> 00:05:50,856",I'd take you outfor a romantic night.
10,2,91,"00:05:51,060 --> 00:05:55,895","Some champagne, fancy dinner,feel you up on the carriage ride home."
10,2,92,"00:05:57,020 --> 00:05:58,419",Feel me up?
10,2,93,"00:05:58,620 --> 00:06:00,338",In a carriage.
10,2,94,"00:06:02,340 --> 00:06:03,819","- Hey, Charlie!- Hi."
10,2,95,"00:06:03,980 --> 00:06:05,698",- Hi.- Hey.
10,2,96,"00:06:05,860 --> 00:06:07,054",So...
10,2,97,"00:06:07,420 --> 00:06:09,888","...dreading this?- Oh, you bet."
10,2,98,"00:06:10,620 --> 00:06:12,895",So did you bringa little something for Ross?
10,2,99,"00:06:13,060 --> 00:06:16,530","Actually, it's some stuff you leftat my apartment."
10,2,100,"00:06:17,180 --> 00:06:19,330","Well, thanks."
10,2,101,"00:06:19,540 --> 00:06:21,929",And you can just give memy stuff whenever you want.
10,2,102,"00:06:22,620 --> 00:06:24,736","Yeah, I didn't throw any of that out."
10,2,103,"00:06:28,940 --> 00:06:30,658",I thought I heard voices.
10,2,104,"00:06:32,020 --> 00:06:33,533","Hi, Charlie."
10,2,105,"00:06:33,900 --> 00:06:36,175","Hey, Joey."
10,2,106,"00:06:36,500 --> 00:06:40,334","And, oh, you're gonna haveto introduce me to your new girlfriend."
10,2,107,"00:06:43,140 --> 00:06:46,052",I'm just kidding. I know Rachel.I know...
10,2,108,"00:06:48,540 --> 00:06:50,656",Come. Please come in.Come in.
10,2,109,"00:06:50,820 --> 00:06:52,970","Okay.Well, we brought you some wine."
10,2,110,"00:06:54,620 --> 00:06:56,611",That is so thoughtful.
10,2,111,"00:06:56,820 --> 00:06:58,890",She's a keeper.
10,2,112,"00:07:00,140 --> 00:07:02,973","- And what did you bring me, huh?- Actually, that's..."
10,2,113,"00:07:03,180 --> 00:07:05,091","Underwear, a toothbrush..."
10,2,114,"00:07:05,260 --> 00:07:07,296",...and a Van Halen CD.
10,2,115,"00:07:07,460 --> 00:07:09,974",I can use all these things!
10,2,116,"00:07:11,260 --> 00:07:13,535","Gosh, Ross, you know,you seem a little..."
10,2,117,"00:07:13,740 --> 00:07:16,015",What? Fine? Because I am.
10,2,118,"00:07:16,180 --> 00:07:18,410",Aren't you? Aren't you? Aren't...?You see?
10,2,119,"00:07:18,580 --> 00:07:20,616",Who else is fine?
10,2,120,"00:07:21,220 --> 00:07:22,494",Come on.
10,2,121,"00:07:22,700 --> 00:07:25,658",Listen. Why don't you try to relax.Maybe have a drink.
10,2,122,"00:07:25,820 --> 00:07:27,617","You know what,that is a very good idea."
10,2,123,"00:07:27,780 --> 00:07:30,294",I'm gonna go makea pitcher of margaritas.
10,2,124,"00:07:35,660 --> 00:07:37,298","Oh, God."
10,2,125,"00:07:37,580 --> 00:07:39,172",So adorable.
10,2,126,"00:07:39,340 --> 00:07:42,173","Look at them,sleeping there like angels."
10,2,127,"00:07:42,340 --> 00:07:45,935","Yeah, I really cherishthese moments..."
10,2,128,"00:07:46,100 --> 00:07:49,490","...because before you know it,they're gonna be awake again."
10,2,129,"00:07:50,780 --> 00:07:52,850","Well, they may be a handful..."
10,2,130,"00:07:53,020 --> 00:07:54,931",...but they're so cute.- Yeah.
10,2,131,"00:07:55,100 --> 00:07:58,615","Oh, God, last time I babysat them,they did the funniest thing."
10,2,132,"00:07:58,820 --> 00:08:01,778",I haven't slept in four years.
10,2,133,"00:08:03,540 --> 00:08:05,690",That's a long time.
10,2,134,"00:08:05,860 --> 00:08:08,055","You just don't knowhow hard it is, Phoebe."
10,2,135,"00:08:08,260 --> 00:08:09,978",There's just so many of them.
10,2,136,"00:08:10,140 --> 00:08:11,732","You know, two I could handle."
10,2,137,"00:08:11,900 --> 00:08:14,334",Two's great.You just hold one in each hand.
10,2,138,"00:08:14,500 --> 00:08:17,731",What do I do when the third one runsat me with his bike helmet on?
10,2,139,"00:08:17,900 --> 00:08:20,619",I got no more handsto protect my area.
10,2,140,"00:08:21,500 --> 00:08:23,650","There's three of them, Phoebe.Three."
10,2,141,"00:08:23,860 --> 00:08:24,849","Yeah, I know, Frank."
10,2,142,"00:08:25,020 --> 00:08:28,171",I counted them when theywere coming out of my area.
10,2,143,"00:08:29,780 --> 00:08:32,374","Sometimes, I think that..."
10,2,144,"00:08:32,980 --> 00:08:36,973","Oh, no, no, no, I can't say it.It's too horrible. No."
10,2,145,"00:08:38,420 --> 00:08:39,694",What?
10,2,146,"00:08:39,900 --> 00:08:41,936","No, no, I can't."
10,2,147,"00:08:44,020 --> 00:08:46,488","Oh, my God, Frank.Are you thinking of leaving?"
10,2,148,"00:08:46,660 --> 00:08:49,697",Because I didn't have those tripletsso you could run out on them.
10,2,149,"00:08:49,900 --> 00:08:53,051","Oh, no, I would never do that.No. I just..."
10,2,150,"00:08:53,740 --> 00:08:57,528","...was thinking that, you know,maybe you could take one."
10,2,151,"00:08:57,820 --> 00:08:59,458",What?
10,2,152,"00:09:00,100 --> 00:09:03,775","You can't separate them, that's terrible!Which one?"
10,2,153,"00:09:08,580 --> 00:09:10,059",Thank you so much for seeing us.
10,2,154,"00:09:10,220 --> 00:09:12,336",Phoebe has told us great thingsabout you guys.
